Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	135	2.5418941818866503	0.010066281940649048	NM_001259, NM_022334, NM_006282, NM_006281, NM_000600, NM_001003652, NM_006016, NM_002196, NM_004210, NM_052987, NM_006875, NM_000603, NM_002309, NM_078487, NM_002844, NM_198175, NM_014413, NM_000576, NM_004585, NM_152383, NM_006096, NM_144653, NM_017884, NM_005147, NM_004364, NM_199327, NM_005676, NM_000795, NM_130439, NM_002719, NM_001481, NM_000301, NM_004972, NM_024408, NM_001012614, NM_004572, NM_003641, NM_139045, NM_001008895, NM_001800, NM_152829, NM_054026, NM_181042, NM_005359, NM_198189, NM_014604, NM_003468, NM_021135, NM_003513, NM_013354, NM_003512, NM_021120, NM_004656, NM_198219, NM_058197, NM_002520, NM_003131, NM_000964, NM_000455, NM_002828, NM_032918, NM_006988, NM_002479, NM_004705, NM_012237, NM_001702, NM_032429, NM_199185, NM_006303, NM_001200, NM_018192, NM_024529, NM_015995, NM_002131, NM_017899, NM_005901, NM_005470, NM_022045, NM_002350, NM_017617, NM_002634, NM_005585, NM_004064, NM_000546, NM_182665, NM_003581, NM_015905, NM_017849, NM_001112, NM_181832, NM_181831, NM_005192, NM_003073, NM_006387, NM_130803, NM_017749, NM_005240, NM_012317, NM_006167, NM_013263, NM_003592, NM_003591, NM_001124, NM_020310, NM_014503, NM_080423, NM_003062, NM_080422, NM_005641, NM_006568, NM_003690, NM_003225, NM_012068, NM_001329, NM_001013398, NM_006562, NM_032811, NM_002759, NM_002755, NM_001731, NM_153719, NM_018165, NM_213662, NM_002228, NM_178588, NM_004383, NM_004280, NM_178449, NM_015032, NM_022802, NM_005612, NM_004747, NM_004403, NM_007024, NM_003620, NM_021052, NM_001497, NM_012341, NM_005749, NM_032552, NM_003220, NM_001004356, NM_003930, NM_001937	4776	396	16792	1.1986066697121973	1.0	0.4221608480041821	18.18443341639512
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	47	0.8849557522123894	0.01009094224005036	NM_002948, NM_002486, NM_017575, NM_002370, NM_004730, NM_014740, NM_007362, NM_173156, NM_000661, NM_002094, NM_000969, NM_001016, NM_000989, NM_033625, NM_018149, NM_182917, NM_000967, NM_014772, NM_018403, NM_000968, NM_006711, NM_001568, NM_005105, NM_018048, NM_015092, NM_007359, NM_175866, NM_000986, NM_080632, NM_005061, NM_002911, NM_001032, NM_001004, NM_001005, NM_001007074, NM_033301, NM_001007, NM_002715, NM_002717, NM_016093, NM_000978, NM_000979, NM_001011, NM_000972, NM_000991, NM_003973, NM_014225	4776	119	16792	1.3886378672071844	1.0	0.42065360317832945	18.22485517674911
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	19	0.3577480700433064	0.010104554848363218	NM_004606, NM_018979, NM_022740, NM_001024847, NM_002745, NM_001786, NM_001619, NM_004071, NM_003747, NM_001105, NM_130436, NM_005109, NM_033118, NM_003318, NM_016231, NM_001221, NM_004954, NM_004302, NM_138957, NM_002730	4776	38	16792	1.757956448911223	1.0	0.41881756525759417	18.247160066023504
GOTERM_BP_DIRECT	GO:0006461~protein complex assembly	46	0.8661269064206364	0.010106841399604865	NM_001349, NM_002293, NM_021964, NM_000546, NM_032521, NM_145803, NM_006879, NM_002392, NM_000073, NM_134470, NM_015895, NM_003826, NM_139005, NM_139004, NM_014550, NM_004724, NM_012120, NM_004565, NM_139002, NM_003190, NM_000377, NM_005038, NM_001786, NM_000043, NM_145716, NM_013261, NM_005493, NM_000136, NM_139009, NM_001365, NM_022745, NM_172209, NM_004140, NM_032390, NM_006136, NM_006796, NM_197957, NM_002182, NM_007166, NM_002267, NM_001747, NM_014232, NM_004747, NM_006347, NM_003673, NM_006516, NM_002131, NM_000733, NM_002431, NM_031966, NM_014225, NM_003930	4776	116	16792	1.39424132155028	1.0	0.4166478571147445	18.25090611939668
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	10	0.18828845791752966	0.010494231791509009	NM_015659, NM_017838, NM_016052, NM_181468, NM_020236, NM_005008, NM_000972, NM_025065, NM_017746, NM_006170	4776	15	16792	2.34394193188163	1.0	0.4263811173440475	18.88321951463754
GOTERM_BP_DIRECT	GO:0060397~JAK-STAT cascade involved in growth hormone signaling pathway	10	0.18828845791752966	0.010494231791509009	NM_002350, NM_213662, NM_022640, NM_004972, NM_002827, NM_003152, NM_022558, NM_002745, NM_012448, NM_000215, NM_138957	4776	15	16792	2.34394193188163	1.0	0.4263811173440475	18.88321951463754
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	24	0.4518922990020712	0.010757215191493209	NM_002370, NM_015578, NM_017572, NM_020679, NM_006836, NM_004210, NM_032025, NM_145808, NM_172195, NM_199054, NM_006191, NM_139078, NM_016360, NM_005105, NM_007359, NM_001968, NM_001071, NM_000658, NM_001042635, NM_015442, NM_001455, NM_000484, NM_004397, NM_014878, NM_001017430	4776	52	16792	1.6227290297642056	1.0	0.43209951514792677	19.309821494405476
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	20	0.3765769158350593	0.011042541228285525	NM_007212, NM_018283, NM_001253, NM_001012507, NM_007111, NM_001033, NM_003576, NM_016343, NM_005246, NM_005884, NM_006286, NM_002717, NM_001813, NM_003590, NM_002577, NM_022461, NM_001950, NM_003157, NM_032182, NM_130803	4776	41	16792	1.7150794623524122	1.0	0.43834431834224896	19.770256921588725
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	32	0.6025230653360949	0.01105672538285381	NM_005713, NM_013438, NM_005157, NM_004911, NM_016617, NM_004083, NM_003246, NM_030759, NM_003560, NM_014417, NM_001961, NM_005194, NM_006810, NM_014584, NM_033266, NM_022085, NM_053067, NM_005803, NM_006677, NM_016406, NM_007375, NM_015884, NM_014330, NM_001681, NM_003299, NM_004094, NM_005313, NM_018981, NM_000918, NM_001009552, NM_005742, NM_138621, NM_005923	4776	75	16792	1.5001228364042436	1.0	0.4365225003015576	19.79308090945637
GOTERM_BP_DIRECT	GO:0010827~regulation of glucose transport	17	0.32009037845980043	0.011469662181186552	NM_014669, NM_015665, NM_014089, NM_172020, NM_024057, NM_031216, NM_016320, NM_153719, NM_018087, NM_007172, NM_015231, NM_198887, NM_006267, NM_001015885, NM_007342, NM_002532, NM_015135	4776	33	16792	1.811227856453987	1.0	0.44628142939030013	20.454849049326008
GOTERM_BP_DIRECT	GO:0006383~transcription from RNA polymerase III promoter	17	0.32009037845980043	0.011469662181186552	NM_001722, NM_007055, NM_145685, NM_021974, NM_145696, NM_012204, NM_001039697, NM_003442, NM_016310, NM_006466, NM_152705, NM_006232, NM_016389, NM_015972, NM_138408, NM_018082, NM_001018052, NM_004875, NM_001520	4776	33	16792	1.811227856453987	1.0	0.44628142939030013	20.454849049326008
GOTERM_BP_DIRECT	GO:0006361~transcription initiation from RNA polymerase I promoter	17	0.32009037845980043	0.011469662181186552	NM_021974, NM_019014, NM_005679, NM_001799, NM_018427, NM_152705, NM_022490, NM_005680, NM_006232, NM_001516, NM_015972, NM_005316, NM_012099, NM_000400, NM_000122, NM_004875, NM_170783, NM_002431	4776	33	16792	1.811227856453987	1.0	0.44628142939030013	20.454849049326008
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	26	0.4895499905855771	0.011774106894547755	NM_014669, NM_005701, NM_014089, NM_006391, NM_006390, NM_172020, NM_006325, NM_000944, NM_001033002, NM_005796, NM_182922, NM_005507, NM_002264, NM_002265, NM_001316, NM_002882, NM_153719, NM_007172, NM_213662, NM_005313, NM_198219, NM_001015885, NM_003906, NM_002532, NM_002267, NM_002269	4776	58	16792	1.5760988852307514	1.0	0.45269736266025673	20.93942491908529
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	28	0.5272076821690831	0.012585352708469066	NM_003350, NM_016166, NM_005861, NM_006879, NM_002392, NM_198433, NM_007126, NM_005345, NM_006098, NM_006937, NM_005030, NM_012267, NM_018683, NM_012170, NM_016118, NM_001005781, NM_012237, NM_004606, NM_003481, NM_004364, NM_033120, NM_015436, NM_001498, NM_033439, NM_002814, NM_178841, NM_147188, NM_006622, NM_004290, NM_005744	4776	64	16792	1.5382118927973198	1.0	0.47280911922426816	22.217012278648596
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	18	0.33891922425155335	0.012725176912254315	NM_016578, NM_003495, NM_005645, NM_005644, NM_004606, NM_002467, NM_001015892, NM_003540, NM_003601, NM_003545, NM_003544, NM_003538, NM_003546, NM_006951, NM_001514, NM_005641, NM_003539, NM_005642	4776	36	16792	1.7579564489112227	1.0	0.4742903855592172	22.43522356809693
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	18	0.33891922425155335	0.012725176912254315	NM_006591, NM_017575, NM_003113, NM_002911, NM_022914, NM_001469, NM_021141, NM_001080449, NM_017489, NM_022836, NM_080649, NM_002691, NM_198253, NM_006230, NM_012176, NM_002485, NM_025049, NM_015092	4776	36	16792	1.7579564489112227	1.0	0.4742903855592172	22.43522356809693
GOTERM_BP_DIRECT	GO:0001707~mesoderm formation	15	0.28243268687629447	0.012792460781420814	NM_003330, NM_001003652, NM_020648, NM_016170, NM_005985, NM_015227, NM_001105, NM_001204, NM_004329, NM_212472, NM_181832, NM_181831, NM_005901, NM_003131, NM_012242, NM_000175, NM_002730	4776	28	16792	1.883524766690596	1.0	0.4738235217277179	22.540020275760362
GOTERM_BP_DIRECT	GO:0000715~nucleotide-excision repair, DNA damage recognition	13	0.24477499529278854	0.013854522927672657	NM_001008895, NM_004628, NM_198189, NM_212492, NM_018955, NM_001618, NM_004344, NM_022730, NM_014248, NM_000380, NM_016319, NM_021009, NM_004236	4776	23	16792	1.9872551161605128	1.0	0.4990227008469529	24.176508790671548
GOTERM_BP_DIRECT	GO:0033137~negative regulation of peptidyl-serine phosphorylation	13	0.24477499529278854	0.013854522927672657	NM_019058, NM_015141, NM_006098, NM_003581, NM_001010931, NM_032954, NM_173515, NM_006203, NM_014634, NM_001753, NM_138763, NM_012242, NM_004010	4776	23	16792	1.9872551161605128	1.0	0.4990227008469529	24.176508790671548
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	13	0.24477499529278854	0.013854522927672657	NM_003757, NM_003755, NM_003754, NM_003677, NM_003751, NM_013234, NM_152259, NM_022170, NM_031992, NM_006893, NM_016091, NM_006360, NM_001568, NM_001969	4776	23	16792	1.9872551161605128	1.0	0.4990227008469529	24.176508790671548
GOTERM_BP_DIRECT	GO:0071901~negative regulation of protein serine/threonine kinase activity	11	0.2071173037092826	0.014213930411771788	NM_078487, NM_183040, NM_001800, NM_002335, NM_002336, NM_018979, NM_138610, NM_005157, NM_006142, NM_176096, NM_032552	4776	18	16792	2.1486134375581614	1.0	0.5056877809101514	24.722830810378092
GOTERM_BP_DIRECT	GO:0010039~response to iron ion	11	0.2071173037092826	0.014213930411771788	NM_139005, NM_139009, NM_003225, NM_139004, NM_139002, NM_001003945, NM_000801, NM_003227, NM_181425, NM_000617, NM_006879, NM_002392, NM_054014, NM_024843, NM_000795, NM_000097	4776	18	16792	2.1486134375581614	1.0	0.5056877809101514	24.722830810378092
GOTERM_BP_DIRECT	GO:0008053~mitochondrial fusion	11	0.2071173037092826	0.014213930411771788	NM_006796, NM_198549, NM_130837, NM_016068, NM_033540, NM_017812, NM_138763, NM_018972, NM_004049, NM_014874, NM_178836	4776	18	16792	2.1486134375581614	1.0	0.5056877809101514	24.722830810378092
GOTERM_BP_DIRECT	GO:0007004~telomere maintenance via telomerase	11	0.2071173037092826	0.014213930411771788	NM_017884, NM_017489, NM_017838, NM_018648, NM_198253, NM_022914, NM_173156, NM_002913, NM_018081, NM_018983, NM_001363	4776	18	16792	2.1486134375581614	1.0	0.5056877809101514	24.722830810378092
GOTERM_BP_DIRECT	GO:0006363~termination of RNA polymerase I transcription	16	0.30126153266804745	0.014503123582499205	NM_021974, NM_019014, NM_005679, NM_001799, NM_152705, NM_022490, NM_005680, NM_006232, NM_001516, NM_015972, NM_005316, NM_012099, NM_000400, NM_000122, NM_004875, NM_170783, NM_002431	4776	31	16792	1.814664721456746	1.0	0.5104795314164128	25.15970663117023
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	57	1.0732442101299189	0.014805182905786793	NM_017617, NM_003184, NM_005645, NM_015859, NM_005644, NM_015472, NM_001015892, NM_002095, NM_006106, NM_014815, NM_001516, NM_001514, NM_000122, NM_005481, NM_005190, NM_030973, NM_004774, NM_000125, NM_001260, NM_138711, NM_015979, NM_006233, NM_006232, NM_013261, NM_024408, NM_000400, NM_005641, NM_005642, NM_003598, NM_000461, NM_002135, NM_173158, NM_005234, NM_030759, NM_001799, NM_004229, NM_000964, NM_001949, NM_032286, NM_003213, NM_014757, NM_004269, NM_005120, NM_003214, NM_021974, NM_004606, NM_002383, NM_032940, NM_000937, NM_080651, NM_000938, NM_201542, NM_004451, NM_021724, NM_005316, NM_006951, NM_002431, NM_005119	4776	152	16792	1.318467336683417	1.0	0.5154730095313735	25.613447744053563
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	21	0.3954057616268123	0.015797553985643732	NM_018098, NM_000208, NM_004087, NM_001025366, NM_018979, NM_152274, NM_002608, NM_003376, NM_145663, NM_001024847, NM_145803, NM_002128, NM_080876, NM_006167, NM_000795, NM_001106, NM_012112, NM_003502, NM_004954, NM_014875, NM_000455, NM_005486	4776	45	16792	1.6407593523171413	1.0	0.5363141480811341	27.08582862882136
GOTERM_BP_DIRECT	GO:0060968~regulation of gene silencing	8	0.15063076633402372	0.015939198131027843	NM_003534, NM_003533, NM_021018, NM_003536, NM_003535, NM_003530, NM_003529, NM_001798	4776	11	16792	2.557027562052688	1.0	0.537229254524787	27.293715224292857
GOTERM_BP_DIRECT	GO:0003181~atrioventricular valve morphogenesis	8	0.15063076633402372	0.015939198131027843	NM_001200, NM_001105, NM_017617, NM_001204, NM_153813, NM_001024847, NM_001554, NM_006879, NM_002392	4776	11	16792	2.557027562052688	1.0	0.537229254524787	27.293715224292857
GOTERM_BP_DIRECT	GO:0043486~histone exchange	8	0.15063076633402372	0.015939198131027843	NM_030920, NM_002823, NM_006401, NM_172164, NM_005997, NM_006305, NM_012404, NM_012403	4776	11	16792	2.557027562052688	1.0	0.537229254524787	27.293715224292857
GOTERM_BP_DIRECT	GO:0051168~nuclear export	8	0.15063076633402372	0.015939198131027843	NM_002486, NM_032177, NM_018385, NM_007362, NM_002136, NM_006738, NM_032429, NM_032848	4776	11	16792	2.557027562052688	1.0	0.537229254524787	27.293715224292857
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	14	0.26360384108454155	0.0162368729764477	NM_002634, NM_002311, NM_001071, NM_016343, NM_173083, NM_013274, NM_002690, NM_198253, NM_002693, NM_017444, NM_001040285, NM_017443, NM_014520, NM_199420	4776	26	16792	1.8931838680582398	1.0	0.541608539242403	27.728770258111023
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	68	1.2803615138392017	0.016364943451026796	NM_001005861, NM_012300, NM_006832, NM_003394, NM_203473, NM_003392, NM_018206, NM_002387, NM_015897, NM_005308, NM_021009, NM_021633, NM_030761, NM_022039, NM_004422, NM_012257, NM_016201, NM_007005, NM_198969, NM_018955, NM_177559, NM_033120, NM_003747, NM_013263, NM_003592, NM_000795, NM_016373, NM_003590, NM_014248, NM_003893, NM_003502, NM_030963, NM_181698, NM_198970, NM_033044, NM_001017403, NM_153426, NM_025234, NM_025235, NM_015247, NM_005078, NM_005077, NM_005883, NM_004083, NM_014604, NM_178493, NM_004384, NM_033425, NM_138792, NM_015138, NM_003795, NM_002661, NM_006717, NM_017724, NM_001319, NM_002334, NM_002335, NM_002336, NM_004896, NM_006309, NM_002082, NM_015548, NM_015196, NM_032429, NM_017580, NM_153240, NM_024529, NM_057180, NM_004954, NM_006522	4776	187	16792	1.2785137810263438	1.0	0.542170855376346	27.915185077675474
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	193	3.633967237808322	0.016568729580852058	NM_003739, NM_002296, NM_001922, NM_002395, NM_002396, NM_000603, NM_182314, NM_198867, NM_000786, NM_000884, NM_003636, NM_016138, NM_000883, NM_145858, NM_015013, NM_182943, NM_057157, NM_004905, NM_153042, NM_015974, NM_000382, NM_001012614, NM_003330, NM_003129, NM_000620, NM_021140, NM_016026, NM_006618, NM_024843, NM_000106, NM_080649, NM_181581, NM_000390, NM_014434, NM_016581, NM_023078, NM_000962, NM_003659, NM_000767, NM_138381, NM_177538, NM_017547, NM_004241, NM_016011, NM_000637, NM_003725, NM_005063, NM_000398, NM_138820, NM_001200, NM_016297, NM_004337, NM_198939, NM_032228, NM_004109, NM_015167, NM_000320, NM_002631, NM_016417, NM_004104, NM_020175, NM_001757, NM_024306, NM_016518, NM_006440, NM_080725, NM_006636, NM_152740, NM_024120, NM_016373, NM_005392, NM_000240, NM_016371, NM_203315, NM_032776, NM_024955, NM_032778, NM_005589, NM_016230, NM_022073, NM_183075, NM_004753, NM_015141, NM_016066, NM_023944, NM_015922, NM_015136, NM_001236, NM_022802, NM_144683, NM_002643, NM_032467, NM_003365, NM_032466, NM_181354, NM_003359, NM_181701, NM_006745, NM_000016, NM_001017973, NM_015913, NM_019863, NM_012084, NM_021187, NM_174933, NM_004168, NM_014222, NM_000903, NM_018988, NM_199293, NM_000904, NM_173517, NM_000709, NM_001494, NM_020142, NM_021004, NM_024010, NM_177478, NM_002317, NM_000917, NM_017781, NM_000713, NM_030647, NM_014632, NM_001082, NM_015107, NM_001084, NM_003001, NM_005566, NM_032590, NM_005271, NM_006410, NM_032385, NM_030819, NM_182580, NM_006810, NM_014234, NM_001353, NM_022051, NM_005262, NM_032797, NM_013370, NM_152911, NM_015440, NM_018192, NM_015506, NM_018196, NM_175907, NM_004786, NM_018981, NM_015061, NM_017898, NM_001360, NM_001361, NM_003679, NM_017750, NM_000941, NM_003676, NM_018947, NM_012308, NM_012205, NM_002064, NM_003689, NM_024644, NM_001033, NM_024648, NM_016604, NM_004199, NM_018129, NM_004832, NM_182904, NM_017732, NM_022746, NM_001329, NM_172037, NM_005333, NM_030579, NM_001034, NM_000497, NM_182915, NM_000499, NM_004285, NM_153698, NM_012123, NM_014584, NM_000097, NM_032151, NM_012331, NM_004544, NM_033281, NM_014799, NM_018441, NM_145791, NM_024884, NM_001047, NM_000691, NM_005313	4776	592	16792	1.1462351170265743	1.0	0.5443791859371979	28.21086791343671
GOTERM_BP_DIRECT	GO:0001889~liver development	31	0.583694219544342	0.016616296149335803	NM_017617, NM_000320, NM_198066, NM_000545, NM_174936, NM_182470, NM_014360, NM_005257, NM_002138, NM_001010931, NM_002228, NM_006079, NM_000022, NM_000964, NM_000191, NM_030761, NM_004774, NM_005262, NM_002743, NM_004364, NM_054012, NM_015272, NM_001005353, NM_015198, NM_001047, NM_001009944, NM_001673, NM_005392, NM_003243, NM_000016, NM_031370, NM_205834	4776	74	16792	1.4728824301688623	1.0	0.5431694904107693	28.27971849632793
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	31	0.583694219544342	0.016616296149335803	NM_013432, NM_005432, NM_003403, NM_003579, NM_024068, NM_001618, NM_002875, NM_145080, NM_015110, NM_004111, NM_206839, NM_006479, NM_012415, NM_199420, NM_003348, NM_173685, NM_178150, NM_002311, NM_032444, NM_002105, NM_032941, NM_198468, NM_005066, NM_022731, NM_001042698, NM_002485, NM_018199, NM_017553, NM_004507, NM_020839, NM_018347	4776	74	16792	1.4728824301688623	1.0	0.5431694904107693	28.27971849632793
GOTERM_BP_DIRECT	GO:0006296~nucleotide-excision repair, DNA incision, 5'-to lesion	18	0.33891922425155335	0.01741820497577659	NM_001008895, NM_006591, NM_181558, NM_002913, NM_002915, NM_018955, NM_001618, NM_014248, NM_002528, NM_000380, NM_002691, NM_001516, NM_021009, NM_005316, NM_006230, NM_181471, NM_000400, NM_004284, NM_000122	4776	37	16792	1.7104441124541627	1.0	0.5580166908996321	29.43105063573389
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	63	1.1862172848804369	0.017763573111913462	NM_002350, NM_006282, NM_017572, NM_003576, NM_005157, NM_006875, NM_006288, NM_004635, NM_198433, NM_021574, NM_199054, NM_014413, NM_015905, NM_005308, NM_139078, NM_172215, NM_016281, NM_015092, NM_153831, NM_175866, NM_004302, NM_002497, NM_173354, NM_213647, NM_016507, NM_172171, NM_005246, NM_003384, NM_004094, NM_003993, NM_017672, NM_004972, NM_153827, NM_130436, NM_033118, NM_016231, NM_001221, NM_003691, NM_004217, NM_000208, NM_023110, NM_002759, NM_014791, NM_004383, NM_004327, NM_005228, NM_003985, NM_000455, NM_004226, NM_001569, NM_001319, NM_018979, NM_004606, NM_006293, NM_002648, NM_004444, NM_004071, NM_005372, NM_182925, NM_002577, NM_000875, NM_005990, NM_003318, NM_004954, NM_002730	4776	172	16792	1.287805305597756	1.0	0.5629368019234078	29.921482858098138
GOTERM_BP_DIRECT	GO:0007051~spindle organization	10	0.18828845791752966	0.01799855976658276	NM_002882, NM_001008938, NM_018136, NM_024037, NM_014064, NM_006461, NM_003318, NM_004217, NM_004523, NM_198433	4776	16	16792	2.1974455611390282	1.0	0.5655093853825733	30.25331824765203
GOTERM_BP_DIRECT	GO:0006294~nucleotide-excision repair, preincision complex assembly	15	0.28243268687629447	0.018369253253516894	NM_001008895, NM_004628, NM_018955, NM_001799, NM_001618, NM_004344, NM_014248, NM_000380, NM_021009, NM_001516, NM_005316, NM_000400, NM_004284, NM_000122, NM_002431	4776	29	16792	1.8185756368047132	1.0	0.5707521551396515	30.773759755063878
GOTERM_BP_DIRECT	GO:0016070~RNA metabolic process	7	0.13180192054227077	0.01930904217088125	NM_020414, NM_024072, NM_014309, NM_012255, NM_003584, NM_004622, NM_007359	4776	9	16792	2.7345989205285686	1.0	0.5868823342090836	32.07671748976626
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	7	0.13180192054227077	0.01930904217088125	NM_004725, NM_003457, NM_170589, NM_006101, NM_032182, NM_001012409, NM_004217	4776	9	16792	2.7345989205285686	1.0	0.5868823342090836	32.07671748976626
GOTERM_BP_DIRECT	GO:0050684~regulation of mRNA processing	7	0.13180192054227077	0.01930904217088125	NM_003137, NM_002967, NM_014649, NM_017969, NM_033532, NM_033489, NM_024755	4776	9	16792	2.7345989205285686	1.0	0.5868823342090836	32.07671748976626
GOTERM_BP_DIRECT	GO:0006353~DNA-templated transcription, termination	7	0.13180192054227077	0.01930904217088125	NM_006109, NM_000344, NM_003594, NM_012255, NM_000937, NM_022877, NM_015046	4776	9	16792	2.7345989205285686	1.0	0.5868823342090836	32.07671748976626
GOTERM_BP_DIRECT	GO:0047497~mitochondrion transport along microtubule	7	0.13180192054227077	0.01930904217088125	NM_004182, NM_138769, NM_183416, NM_018307, NM_016835, NM_133259, NM_018955	4776	9	16792	2.7345989205285686	1.0	0.5868823342090836	32.07671748976626
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	28	0.5272076821690831	0.01966078191923064	NM_021141, NM_001618, NM_007126, NM_022550, NM_006265, NM_006341, NM_080668, NM_139076, NM_152463, NM_004111, NM_032117, NM_031458, NM_199420, NM_004260, NM_002311, NM_002105, NM_024855, NM_003601, NM_032408, NM_006904, NM_004939, NM_152657, NM_002485, NM_018199, NM_017553, NM_015046, NM_004689, NM_004237	4776	66	16792	1.491599411197401	1.0	0.5913368206394245	32.55836621128096
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	20	0.3765769158350593	0.019701008948870655	NM_003496, NM_003495, NM_003707, NM_002467, NM_007005, NM_005078, NM_005077, NM_003540, NM_004674, NM_024529, NM_003545, NM_003544, NM_003538, NM_003546, NM_198253, NM_138792, NM_182557, NM_003539, NM_003072, NM_130803	4776	43	16792	1.635308324568579	1.0	0.5898956836366229	32.613243264017825
GOTERM_BP_DIRECT	GO:0009306~protein secretion	16	0.30126153266804745	0.02025434678203187	NM_001746, NM_032355, NM_174909, NM_004911, NM_022773, NM_005065, NM_003087, NM_000428, NM_182915, NM_145301, NM_001661, NM_020141, NM_015645, NM_080425, NM_000430, NM_005370	4776	32	16792	1.757956448911223	1.0	0.5979506317183654	33.363807715959105
GOTERM_BP_DIRECT	GO:0045648~positive regulation of erythrocyte differentiation	13	0.24477499529278854	0.020654770226522883	NM_032638, NM_015013, NM_003189, NM_198319, NM_006958, NM_001455, NM_001315, NM_021940, NM_001668, NM_139013, NM_012448, NM_138797, NM_004302, NM_004774	4776	24	16792	1.9044528196538246	1.0	0.6030258754438061	33.90199609114226
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	13	0.24477499529278854	0.020654770226522883	NM_002497, NM_001269, NM_012177, NM_003718, NM_001791, NM_006109, NM_044472, NM_024808, NM_001790, NM_016195, NM_004203, NM_001233, NM_032107, NM_001048194, NM_020315	4776	24	16792	1.9044528196538246	1.0	0.6030258754438061	33.90199609114226
GOTERM_BP_DIRECT	GO:0015031~protein transport	132	2.4854076445113913	0.021217904590832358	NM_019843, NM_022334, NM_004162, NM_012460, NM_004871, NM_004578, NM_017890, NM_016334, NM_004910, NM_015231, NM_018087, NM_000073, NM_001494, NM_005148, NM_014294, NM_001010935, NM_022340, NM_024989, NM_021252, NM_007242, NM_004866, NM_018467, NM_001025300, NM_013401, NM_016343, NM_003747, NM_002865, NM_172164, NM_006544, NM_007357, NM_007077, NM_198188, NM_004041, NM_001039083, NM_017966, NM_022470, NM_015446, NM_015386, NM_032389, NM_018569, NM_006915, NM_020470, NM_201434, NM_001981, NM_002473, NM_003795, NM_005570, NM_017817, NM_018668, NM_014232, NM_145648, NM_018385, NM_001001563, NM_030803, NM_152415, NM_021807, NM_004703, NM_013374, NM_006421, NM_032127, NM_057180, NM_030981, NM_032852, NM_030805, NM_014044, NM_014043, NM_016106, NM_001658, NM_015509, NM_018098, NM_006643, NM_181836, NM_024658, NM_016516, NM_024798, NM_139279, NM_001080533, NM_052948, NM_024599, NM_014866, NM_152540, NM_024820, NM_032410, NM_020399, NM_007213, NM_004724, NM_032177, NM_015665, NM_032178, NM_005594, NM_130781, NM_014445, NM_005038, NM_024057, NM_024591, NM_015275, NM_003299, NM_005868, NM_015268, NM_032492, NM_015938, NM_198551, NM_016410, NM_020412, NM_004313, NM_152272, NM_006858, NM_006854, NM_018229, NM_031216, NM_031217, NM_032740, NM_198887, NM_005128, NM_006861, NM_032885, NM_005733, NM_031953, NM_018332, NM_182547, NM_006555, NM_024667, NM_020189, NM_016057, NM_007024, NM_153816, NM_016485, NM_016526, NM_014999, NM_024816, NM_001499, NM_018347	4776	395	16792	1.174937981044463	1.0	0.6108384449821193	34.65189562557542
GOTERM_BP_DIRECT	GO:0006139~nucleobase-containing compound metabolic process	22	0.4142346074185652	0.021436212933956325	NM_030653, NM_002451, NM_001071, NM_001905, NM_001625, NM_002765, NM_001005353, NM_020961, NM_002766, NM_002767, NM_000367, NM_013411, NM_004044, NM_018079, NM_004293, NM_016308, NM_000400, NM_006085, NM_001018052, NM_170783, NM_001948, NM_181597, NM_001532	4776	49	16792	1.5785731377978327	1.0	0.6124848917377583	34.94042773876658
